,uuid,segmentid,partitionDate,device,timestamp,filedate,filetimeutc,updateTimeMs,sequenceNo,vin,tripId,localTimeMs,engineTorque,engineCoolantTemp,engineAtmosphericPressure,fileVersionNumber,steeringSpeed,engineSpeed,steeringTorque,epsLoad,brakePressure,torqueControlModeFast,torqueControlModeSlow,parkBrakeStatus,warnStatusAcc,dimmerCancel,passenger2Belt,passengerOccupied,rearLeftBelt,rearCenterBelt,rearRightBelt,accWarning,accLsfEngage,accLsfSubseg,accControlMode,accCmbsSetting,fuelUsed,lkasReady,lkasShowLane,cabinTemp,warnStatusParking,warnStatusCmbs,warnStatusEbd,engineIntakeAirTemp,compCurrent,fogLightRelay,engineEcompNe,airbagStatus,latAccel,accelPedalPos,cruiseOverride,cruiseEngaged,wheelVelLF,wheelVelRF,wheelVelLR,wheelVelRR,panicBrkAct,accStatus,odometerMiles,pasgSeatbelt,driverSeatbelt,pasgSeated,accSetSpeed,cruiseSetSpeed,tirePressureLF,tirePressureRF,tirePressureLR,tirePressureRR,outsideAirTemp,fogLightsOn,stabilityControlActEDR,tcuTrqConfCl2,engAccCancelReasonManual,tmDisplayedGear,absWheelSpeedFL,absWheelSpeedFR,absWheelSpeedRL,absWheelSpeedRR,timestamp_hr,updateTimeMs_hr
190,164104245776919103077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042457769,20220101,130718,1668774677452180,191,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47257769,83.6,20,727.745,2,19,2055,0.43100002,0.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,66.0,False,False,0,False,False,False,0,0,False,0,False,-0.23903683,30,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,22.0,0.0,34,34,33,33,10.0,True,False,0,False,4,23.35,23.38,23.25,23.23,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452179932
191,164104245786919203077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042457869,20220101,130718,1668774677452184,192,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47257869,98.0,20,727.745,2,10,1975,0.43100002,0.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,66.0,False,False,0,False,False,False,0,0,False,0,False,-0.14333284,30,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,22.0,0.0,34,34,33,33,10.0,True,False,0,False,4,23.35,23.38,23.25,23.23,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452184082
192,164104245796919303077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042457969,20220101,130718,1668774677452188,193,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47257969,104.4,20,727.745,2,0,1943,0.43100002,0.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,66.0,False,False,0,False,False,False,0,0,False,0,False,-0.09548084,30,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,22.0,0.0,34,34,33,33,10.0,True,False,0,False,4,23.35,23.38,23.25,23.23,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452187988
193,164104245806919403077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042458069,20220101,130718,1668774677452195,194,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47258069,110.200005,20,727.745,2,1,1845,-0.126,1.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,67.5,False,False,0,False,False,False,0,0,False,0,False,-0.23903683,31,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,23.0,0.0,34,34,33,33,10.0,True,False,0,False,4,25.18,25.15,24.99,25.029999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452195068
194,164104245816919503077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042458169,20220101,130718,1668774677452198,195,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47258169,113.4,20,727.745,2,0,1710,-0.126,1.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,67.5,False,False,0,False,False,False,0,0,False,0,False,-0.28688884,31,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,23.0,0.0,34,34,33,33,10.0,True,False,0,False,4,25.18,25.15,24.99,25.029999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452197998
195,164104245826919603077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042458269,20220101,130718,1668774677452202,196,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47258269,115.200005,20,727.745,2,-1,1663,-0.126,1.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,67.5,False,False,0,False,False,False,0,0,False,0,False,-0.23903683,31,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,23.0,0.0,34,34,33,33,10.0,True,False,0,False,4,25.18,25.15,24.99,25.029999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452201904
196,164104245836919703077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042458369,20220101,130718,1668774677452206,197,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47258369,115.4,20,727.745,2,0,1670,-0.126,1.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,67.5,False,False,0,False,False,False,0,0,False,0,False,-0.28688884,31,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,23.0,0.0,34,34,33,33,10.0,True,False,0,False,4,25.18,25.15,24.99,25.029999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452206055
197,164104245846919803077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042458469,20220101,130718,1668774677452209,198,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47258469,116.8,20,727.745,2,20,1669,-0.126,1.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,67.5,False,False,0,False,False,False,0,0,False,0,False,-0.28688884,32,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,23.0,0.0,34,34,33,33,10.0,True,False,0,False,4,25.18,25.15,24.99,25.029999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452208984
198,164104245856919903077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042458569,20220101,130718,1668774677452213,199,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47258569,119.200005,21,727.745,2,16,1665,1.0220001,2.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,68.9,False,False,0,False,False,False,0,0,False,0,False,-0.04762884,32,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,25.0,0.0,34,34,33,33,10.0,True,False,0,False,4,26.92,26.849998,26.849998,26.779999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452212891
199,164104245866920003077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042458669,20220101,130718,1668774677452216,200,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47258669,121.200005,21,727.745,2,16,1664,1.0220001,2.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,68.9,False,False,0,False,False,False,0,0,False,0,False,0.00022315979,33,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,25.0,0.0,34,34,33,33,10.0,True,False,0,False,4,26.92,26.849998,26.849998,26.779999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.452216064
