,uuid,segmentid,partitionDate,device,timestamp,filedate,filetimeutc,updateTimeMs,sequenceNo,vin,tripId,localTimeMs,latitude,longitude,elevation,heading,gpsspeed,fixtypehvgps,gpssemimajaxis,gpssemiminaxis,gpsorientsemimaj,speed,yawrate,longaccel,transstate,gpsUncertaintyArea,speedMph,gpsspeedMph,elevationFt,gpssemimajaxisFt,gpssemiminaxisFt,brakestatus,throttlepospct,steerangle,turnsignal,headlamp,wiper,stabilitycontrolstatus,absstatus,traccontrolstatus,closestintersectid,gpsUncertainFlag,timestamp_hr,updateTimeMs_hr
147,1640995236555385910071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995236555,20220101,232855,1678858665000,3859,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86436555,27.92286353767214,-82.28568852976174,-13.0199995,0.6138,5.831,2.0,0.81,0.73,171.0,5.831,0.2842621,-2.1048846,2.0,1.8576237360676449,13.04357550699,13.04357550699,-42.71653385758005,2.6574803190000003,2.395013127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
148,1640995237040188510014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995237040,20220101,234454,1678858665000,1885,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86437040,27.97424934518458,-82.27979083755442,-3.4589999,269.3775,15.847,2.0,2.3,1.1,157.0,15.847,0.30306855,0.25943753,2.0,7.948229413582177,35.44872938763,35.44872938763,-11.34842488601601,7.54593177,3.60892389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
149,1640995237055386010071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995237055,20220101,232855,1678858665000,3860,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86437055,27.922887851971318,-82.2856878605627,-12.932,0.9989,4.985,2.0,0.79,0.7,172.0,4.985,0.6966578,-1.8252605,2.0,1.7373007374351557,11.15112740565,11.15112740565,-42.4278215868,2.591863521,2.29658793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
150,1640995237540188610014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995237540,20220101,234454,1678858665000,1886,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86437540,27.97424980032832,-82.27987265344629,-3.563,269.72485,16.023,2.0,2.2,1.1,156.0,16.023,0.64925283,0.28607857,2.0,7.602654221687301,35.84243017467,35.84243017467,-11.689632563700002,7.21784778,3.60892389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
151,1640995237555386110071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995237555,20220101,232855,1678858665000,3861,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86437555,27.9229087543608,-82.2856874487898,-12.846,1.06436,4.324,2.0,0.77,0.67,173.0,4.324,0.43559143,-1.4160928,2.0,1.6207476499869744,9.67251251796,9.67251251796,-42.1456693554,2.5262467230000003,2.198162733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
152,1640995238040188710014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995238040,20220101,234454,1678858665000,1887,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86438040,27.974249921499453,-82.27995458696284,-4.116,270.48627,16.213,2.0,2.2,1.0,156.0,16.213,1.5822936,0.32846376,2.0,6.911503837897546,36.267448069770005,36.267448069770005,-13.5039370284,7.21784778,3.2808399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
153,1640995238055386210071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995238055,20220101,232855,1678858665000,3862,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86438055,27.922926752098963,-82.28568695993593,-12.791,1.00239,3.617,2.0,0.75,0.65,173.0,3.617,0.5166306,-1.3785236,2.0,1.531526418625024,8.09099856093,8.09099856093,-41.9652231609,2.460629925,2.132545935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
154,1640995238540188810014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995238540,20220101,234454,1678858665000,1888,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86438540,27.97425193803228,-82.28003839138732,-4.248,270.58997,16.604,2.0,2.2,1.0,156.0,16.604,0.86835194,0.6906554,2.0,6.911503837897546,37.14209015916,37.14209015916,-13.9370078952,7.21784778,3.2808399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
155,1640995238555386310071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995238555,20220101,232855,1678858665000,3863,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86438555,27.92294098056654,-82.28568601535596,-12.845,1.80509,2.932,2.0,0.73,0.63,173.0,2.932,0.8082839,-1.3915622,2.0,1.4448184613859458,6.55869720228,6.55869720228,-42.1423885155,2.395013127,2.066929137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
156,1640995239040188910014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995239040,20220101,234454,1678858665000,1889,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86439040,27.9742520291305,-82.28012253285259,-4.357,269.27628,16.381,2.0,2.1,0.99,156.0,16.381,-1.5112826,-0.027758518,2.0,6.53137112681318,36.64325336649,36.64325336649,-14.294619444300002,6.889763790000001,3.2480315010000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
157,1640995239055386410071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995239055,20220101,232855,1678858665000,3864,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86439055,27.9229523656296,-82.28568549241052,-12.922,1.3776,2.533,2.0,0.72,0.61,173.0,2.533,0.09086208,-0.95485336,2.0,1.3797874934566372,5.66615962257,5.66615962257,-42.3950131878,2.362204728,2.001312339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
158,1640995239540189010014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995239540,20220101,234454,1678858665000,1890,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86439540,27.97425323003796,-82.28020866184256,-4.239,269.91177,16.756,2.0,2.1,0.97,156.0,16.756,-0.06789036,0.4568892,2.0,6.399424235362409,37.48210447524,37.48210447524,-13.9074803361,6.889763790000001,3.182414703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
159,1640995239555386510071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995239555,20220101,232855,1678858665000,3865,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86439555,27.922963004768405,-82.28568448418146,-12.843,2.53128,2.197,2.0,0.71,0.6,172.0,2.197,1.4030516,-0.7105562,2.0,1.338318470429252,4.914549029130001,4.914549029130001,-42.1358268357,2.329396329,1.96850394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
160,1640995240040189110014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995240040,20220101,234454,1678858665000,1891,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86440040,27.974253431927465,-82.28029383367438,-4.216,269.2939,16.584,2.0,2.1,0.97,156.0,16.584,-0.3988845,-0.09295369,2.0,6.399424235362409,37.09735143336,37.09735143336,-13.8320210184,6.889763790000001,3.182414703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
161,1640995240055386610071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995240055,20220101,232855,1678858665000,3866,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86440055,27.922973184178687,-82.28568297570214,-12.705,5.32995,2.141,2.0,0.7,0.58,172.0,2.141,3.5208454,-0.2697176,2.0,1.275486617357456,4.78928059689,4.78928059689,-41.683070929500005,2.29658793,1.902887142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
162,1640995240540189210014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995240540,20220101,234454,1678858665000,1892,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86440540,27.97425379385607,-82.28037885160221,-4.297,269.6841,16.634,2.0,2.0,0.96,157.0,16.634,-0.17056645,-0.062490903,2.0,6.031857894892402,37.20919824786,37.20919824786,-14.0977690503,6.5616798,3.149606304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
163,1640995240555386710071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995240555,20220101,232855,1678858665000,3867,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86440555,27.92298213269196,-82.2856812567477,-12.775,7.62018,1.984,2.0,0.69,0.57,172.0,1.984,3.5704124,-0.38715425,2.0,1.2355883906568654,4.43808159936,4.43808159936,-41.9127297225,2.263779531,1.870078743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
164,1640995241040189310014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995241040,20220101,234454,1678858665000,1893,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86441040,27.9742561768864,-82.2804641016453,-4.561,270.8335,16.662,2.0,1.9,0.94,157.0,16.662,1.4205562,0.029295493,2.0,5.61088447931137,37.27183246398,37.27183246398,-14.9639107839,6.23359581,3.083989506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
165,1640995241055386810071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995241055,20220101,232855,1678858665000,3868,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86441055,27.922991156172447,-82.28567938422349,-12.83,9.10432,2.068,2.0,0.68,0.56,172.0,2.068,3.4097495,0.019571645,2.0,1.1963184824869937,4.62598424772,4.62598424772,-42.093175917,2.230971132,1.837270344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
166,1640995241540189410014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995241540,20220101,234454,1678858665000,1894,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86441540,27.9742582014439,-82.28054868154884,-4.79,270.3604,16.639,2.0,1.8,0.92,157.0,16.639,0.14007065,0.031384513,2.0,5.202477434344698,37.22038292931,37.22038292931,-15.715223121,5.90551182,3.018372708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
167,1640995241555386910071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995241555,20220101,232855,1678858665000,3869,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86441555,27.92300088235745,-82.28567669990382,-12.875,11.73457,2.267,2.0,0.67,0.55,173.0,2.267,4.4003816,0.31907764,2.0,1.157676892847839,5.07113456943,5.07113456943,-42.2408137125,2.198162733,1.804461945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
168,1640995242040189510014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995242040,20220101,234454,1678858665000,1895,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86442040,27.97425875642094,-82.28063366920173,-4.863,270.07764,16.719,2.0,1.8,0.9,158.0,16.719,-1.0363382,0.07784408,2.0,5.089380098815465,37.39933783251001,37.39933783251001,-15.954724433700004,5.90551182,2.95275591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
169,1640995242055387010071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995242055,20220101,232855,1678858665000,3870,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86442055,27.92301277897717,-82.28567210978956,-13.017,16.56073,3.067,2.0,0.66,0.53,172.0,3.067,7.169277,1.3215578,2.0,1.0989291102257095,6.860683601430001,6.860683601430001,-42.7066929783,2.1653543340000003,1.738845147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
170,1640995242540189610014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995242540,20220101,234454,1678858665000,1896,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86442540,27.97425941214136,-82.28071865679945,-5.055,269.7992,16.723,2.0,1.8,0.89,158.0,16.723,-0.827561,0.07152832,2.0,5.032831431050849,37.40828557767,37.40828557767,-16.5846456945,5.90551182,2.919947511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
171,1640995242555387110071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995242555,20220101,232855,1678858665000,3871,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86442555,27.923028188033648,-82.28566495336159,-13.058,22.31614,4.073,2.0,0.65,0.52,172.0,4.073,10.021269,1.8929466,2.0,1.0618583169133502,9.11104150917,9.11104150917,-42.8412074142,2.132545935,1.706036748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
172,1640995243040189710014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995243040,20220101,234454,1678858665000,1897,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86443040,27.97426078512645,-82.28080464910636,-5.1349998,269.62915,16.74,2.0,1.7,0.88,158.0,16.74,-0.39115933,0.028349636,2.0,4.69982260977033,37.4463134946,37.4463134946,-16.847112230332023,5.57742783,2.8871391120000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
173,1640995243055387210071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995243055,20220101,232855,1678858665000,3872,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86443055,27.92304704886749,-82.28565288027447,-13.1189995,29.37377,5.108,2.0,0.64,0.51,170.0,5.108,13.747138,1.9595728,2.0,1.0254158421317086,11.42627056932,11.42627056932,-43.04133700768005,2.099737536,1.6732283490000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
174,1640995243540189810014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995243540,20220101,234454,1678858665000,1898,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86443540,27.97426113124411,-82.28089018957596,-5.314,270.5474,16.924,2.0,1.6,0.86,158.0,16.924,1.2886177,0.3554879,2.0,4.322831491339556,37.85790977196,37.85790977196,-17.4343832286,5.249343840000001,2.821522314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
175,1640995243555387310071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995243555,20220101,232855,1678858665000,3873,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86443555,27.923066756188128,-82.28563400640017,-13.149,39.66025,5.909,2.0,0.63,0.5,168.0,5.909,18.420977,1.650507,2.0,0.9896016858807848,13.21805653761,13.21805653761,-43.1397638451,2.066929137,1.64041995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
176,1640995244040189910014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995244040,20220101,234454,1678858665000,1899,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86444040,27.974260836065238,-82.28097673488874,-5.3719997,269.32,16.91,2.0,1.6,0.84,157.0,16.91,-0.5516493,0.23661526,2.0,4.222300526424681,37.8265926639,37.8265926639,-17.62467095854803,5.249343840000001,2.755905516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
177,1640995244055387410071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995244055,20220101,232855,1678858665000,3874,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86444055,27.923085146520595,-82.28560826160452,-13.149,51.4261,6.635,2.0,0.62,0.49,166.0,6.635,21.624182,1.3917156,2.0,0.9544158481605792,14.84207228415,14.84207228415,-43.1397638451,2.034120738,1.607611551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
178,1640995244540190010014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995244540,20220101,234454,1678858665000,1900,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86444540,27.974260075929948,-82.28106411702714,-5.502,268.9405,17.174,2.0,1.6,0.82,157.0,17.174,-1.0668912,0.12800634,2.0,4.121769561509808,38.41714384446,38.41714384446,-18.0511811298,5.249343840000001,2.690288718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
179,1640995244555387510071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995244555,20220101,232855,1678858665000,3875,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86444555,27.92309939962099,-82.28557606388688,-13.173,63.38742,7.168,2.0,0.61,0.48,165.0,7.168,23.31587,1.1352592,2.0,0.9198583289710912,16.03435932672,16.03435932672,-43.2185040027,2.001312339,1.574803152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
180,1640995245040190110014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995245040,20220101,234454,1678858665000,1901,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86445040,27.97425930542354,-82.2811522258473,-5.697,269.1267,17.324,2.0,1.6,0.82,157.0,17.324,-0.22302766,0.34126997,2.0,4.121769561509808,38.75268428796,38.75268428796,-18.6909449103,5.249343840000001,2.690288718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
181,1640995245055387610071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995245055,20220101,232855,1678858665000,3876,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86445055,27.92310842377793,-82.28553847624224,-13.216,75.79293,7.698,2.0,0.6,0.47,163.0,7.698,23.419344,1.1823822,2.0,0.8859291283123215,17.21993556042,17.21993556042,-43.3595801184,1.96850394,1.541994753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
182,1640995245540190210014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995245540,20220101,234454,1678858665000,1902,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86445540,27.974258299558564,-82.28124072410246,-5.845,269.0897,17.371,2.0,1.5,0.82,157.0,17.371,0.34298715,0.15513977,2.0,3.864158963915445,38.85782029359,38.85782029359,-19.1765092155,4.92125985,2.690288718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
183,1640995245555387710071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995245555,20220101,232855,1678858665000,3877,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86445555,27.923112841735847,-82.2854967794473,-13.234,83.70461,8.416,2.0,0.59,0.46,162.0,8.416,18.660828,1.3408109,2.0,0.8526282461842698,18.82605581664,18.82605581664,-43.4186352366,1.935695541,1.509186354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
184,1640995246040190310014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995246040,20220101,234454,1678858665000,1903,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86446040,27.974257402459493,-82.28132952496591,-5.843,269.108,17.38,2.0,1.4,0.81,156.0,17.38,0.16713296,0.03639715,2.0,3.5625660691708254,38.8779527202,38.8779527202,-19.1699475357,4.59317586,2.6574803190000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
185,1640995246055387810071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995246055,20220101,232855,1678858665000,3878,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86446055,27.9231145574131,-82.2854512616322,-13.285,87.46142,9.071,2.0,0.59,0.45,161.0,9.071,10.958562,1.3186309,2.0,0.83409284952809,20.29124908659,20.29124908659,-43.5859580715,1.935695541,1.476377955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
186,1640995246540190410014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995246540,20220101,234454,1678858665000,1904,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86446540,27.9742572229782,-82.28141955985836,-5.868,269.86737,17.546,2.0,1.3,0.79,156.0,17.546,1.1376148,0.19100873,2.0,3.226415655236718,39.24928414434,39.24928414434,-19.251968533200003,4.26509187,2.591863521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
187,1640995246555387910071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995246555,20220101,232855,1678858665000,3879,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86446555,27.92311474671349,-82.28540246490309,-13.307,89.42868,9.83,2.0,0.59,0.44,161.0,9.83,6.108464,1.4312717,2.0,0.8155574528719102,21.9890837307,21.9890837307,-43.6581365493,1.935695541,1.443569556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
188,1640995247040190510014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995247040,20220101,234454,1678858665000,1905,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86447040,27.97425765437409,-82.2815098402314,-5.842,269.43542,17.628,2.0,1.2,0.77,157.0,17.628,-0.121879525,0.12556815,2.0,2.902831611916969,39.43271292012,39.43271292012,-19.1666666958,3.93700788,2.5262467230000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
189,1640995247055388010071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995247055,20220101,232855,1678858665000,3880,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86447055,27.923114221062924,-82.285350729426,-13.287,90.2192,10.233,2.0,0.59,0.44,160.0,10.233,2.6749008,1.0379263,2.0,0.8155574528719102,22.89056905557,22.89056905557,-43.5925197513,1.935695541,1.443569556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
190,1640995247540190610014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995247540,20220101,234454,1678858665000,1906,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86447540,27.97425824657426,-82.28160006646597,-5.886,270.01575,17.704,2.0,1.2,0.75,157.0,17.704,0.54328245,0.11693152,2.0,2.827433388230814,39.60272007816,39.60272007816,-19.311023651400003,3.93700788,2.460629925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
191,1640995247555388110071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995247555,20220101,232855,1678858665000,3881,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86447555,27.923114238664827,-82.28529626256834,-13.343,89.4794,10.912,2.0,0.59,0.44,159.0,10.912,-0.1042532,1.1621872,2.0,0.8155574528719102,24.409448796480003,24.409448796480003,-43.7762467857,1.935695541,1.443569556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
192,1640995248040190710014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995248040,20220101,234454,1678858665000,1907,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86448040,27.9742584029122,-82.28168968194707,-5.906,270.36963,17.621,2.0,1.2,0.74,157.0,17.621,0.35593766,-0.075414225,2.0,2.7897342763877364,39.41705436609,39.41705436609,-19.3766404494,3.93700788,2.427821526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
193,1640995248055388210071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995248055,20220101,232855,1678858665000,3882,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86448055,27.923114570852032,-82.28524007195666,-13.411,89.2765,11.1,2.0,0.6,0.45,156.0,11.1,-0.800277,0.65960145,2.0,0.8482300164692441,24.829992819,24.829992819,-43.9993438989,1.96850394,1.476377955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
194,1640995248540190810014,6f813aebcbec975f467a1097ea94b802,2022-01-01,10014,1640995248540,20220101,234454,1678858665000,1908,7b9d31aa17b849b238ab79cef0733041,1001420220101234454,86448540,27.97425855394932,-82.28177906851622,-5.873,270.0621,17.547,2.0,1.2,0.73,157.0,17.547,-0.10404782,-0.12058794,2.0,2.7520351645446586,39.25152108063,39.25152108063,-19.2683727327,3.93700788,2.395013127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
195,1640995248555388310071,8ee8b375371d2fd0a4605848e4636989,2022-01-01,10071,1640995248555,20220101,232855,1678858665000,3883,4910fcdaedc2be5c5f05533b7a9cb8c2,1007120220101232855,86448555,27.92311482792397,-82.28518188894083,-13.458,88.91626,11.612,2.0,0.63,0.45,152.0,11.6119995,-0.876712,0.93565094,2.0,0.8906415172927064,25.97530308101185,25.97530419948,-44.153543374200005,2.066929137,1.476377955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2022-01-01 00:00:25.600,1970-01-20 10:20:58.665
